date,station,time_window,NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,cluster_semantic,supervised_label
2023-07-17 05:00:00,SURESTE3,night,6.7,0.53,47.0,13.0,11.0,2.7,4.1,4.7,C0,Mixto,Mixto
2023-07-17 20:00:00,SURESTE3,night,13.3,0.71,57.0,13.0,22.0,4.3,9.1,8.0,C0,Mixto,Mixto
2023-07-17 21:00:00,SURESTE3,night,8.1,0.63,67.0,14.0,19.0,4.1,4.1,3.6,C0,Mixto,Mixto
2023-07-17 22:00:00,SURESTE3,night,9.3,0.63,103.0,16.0,17.0,5.5,3.9,7.6,C0,Mixto,Partículas
2023-07-17 23:00:00,SURESTE3,night,6.6,0.56,97.0,15.0,17.0,3.3,3.5,13.9,C0,Mixto,Partículas
2023-07-18 00:00:00,SURESTE3,night,5.1,0.56,83.0,18.0,17.0,3.0,2.3,6.7,C0,Mixto,Partículas
2023-07-18 01:00:00,SURESTE3,night,5.2,0.56,72.0,13.0,16.0,2.7,2.6,5.6,C0,Mixto,Partículas
2023-07-18 02:00:00,SURESTE3,night,10.2,0.6,67.0,14.0,11.0,2.8,7.6,12.3,C0,Mixto,Mixto
2023-07-18 03:00:00,SURESTE3,night,8.2,0.61,66.0,12.0,13.0,2.8,5.5,10.6,C0,Mixto,Mixto
2023-07-18 04:00:00,SURESTE3,night,6.8,0.62,60.0,11.0,14.0,3.2,3.8,4.4,C0,Mixto,Mixto
2023-07-18 05:00:00,SURESTE3,night,4.7,0.6,56.0,15.0,15.0,2.8,2.0,3.5,C0,Mixto,Mixto
2023-07-18 20:00:00,SURESTE3,night,15.5,0.66,64.0,5.0,22.0,5.5,10.2,4.5,C0,Mixto,Mixto
2023-07-18 21:00:00,SURESTE3,night,7.7,0.61,86.0,12.0,23.0,3.6,4.3,29.9,C0,Mixto,Partículas
2023-07-18 22:00:00,SURESTE3,night,6.9,0.56,123.0,16.0,22.0,3.3,3.7,36.8,C0,Mixto,Partículas
2023-07-18 23:00:00,SURESTE3,night,5.7,0.56,98.0,16.0,20.0,3.2,2.7,12.8,C0,Mixto,Partículas
2023-07-19 00:00:00,SURESTE3,night,5.4,0.58,74.0,13.59995965744159,18.0,3.0,2.6,3.8,C0,Mixto,Partículas
2023-07-19 01:00:00,SURESTE3,night,4.4,0.56,72.0,12.0,18.0,2.7,1.8,3.5,C0,Mixto,Partículas
2023-07-19 02:00:00,SURESTE3,night,3.9,0.58,65.0,12.0,19.0,2.6,1.5,3.4,C0,Mixto,Mixto
2023-07-19 03:00:00,SURESTE3,night,4.1,0.59,64.0,17.0,18.0,2.6,1.6,3.3,C0,Mixto,Mixto
2023-07-19 04:00:00,SURESTE3,night,3.9,0.57,63.0,18.0,17.0,2.5,1.5,3.3,C0,Mixto,Mixto
2023-07-19 05:00:00,SURESTE3,night,4.2,0.57,64.0,19.0,16.0,2.6,1.8,3.2,C0,Mixto,Mixto
2023-07-19 20:00:00,SURESTE3,night,13.5,0.84,68.0,10.0,19.0,6.9,6.7,7.2,C0,Mixto,Mixto
2023-07-19 21:00:00,SURESTE3,night,8.3,0.8,199.0,13.0,18.0,3.5,4.9,8.7,C0,Mixto,Partículas
2023-07-19 22:00:00,SURESTE3,night,11.1,0.78,117.0,13.0,16.0,6.1,5.1,21.4,C0,Mixto,Partículas
2023-07-19 23:00:00,SURESTE3,night,6.5,0.76,82.0,14.0,17.0,3.8,2.8,8.0,C0,Mixto,Partículas
2023-07-20 00:00:00,SURESTE3,night,5.0,0.75,74.0,14.0,16.0,3.2,2.0,3.6,C0,Mixto,Partículas
2023-07-20 01:00:00,SURESTE3,night,4.5,0.73,62.0,9.0,17.0,2.9,1.8,3.3,C0,Mixto,Mixto
2023-07-20 02:00:00,SURESTE3,night,3.8,0.71,60.0,11.0,19.0,2.7,1.3,3.2,C0,Mixto,Mixto
2023-07-20 03:00:00,SURESTE3,night,3.6,0.7,56.0,8.0,19.0,2.6,1.1,3.1,C0,Mixto,Mixto
2023-07-20 04:00:00,SURESTE3,night,3.7,0.69,51.0,13.0,20.0,2.6,1.2,3.2,C0,Mixto,Mixto
2023-07-20 05:00:00,SURESTE3,night,3.9,0.7,49.0,8.0,20.0,2.5,1.5,3.1,C0,Mixto,Mixto
2023-07-20 20:00:00,SURESTE3,night,8.8,0.68,72.0,20.0,21.0,3.7,5.1,6.0,C0,Mixto,Partículas
2023-07-20 21:00:00,SURESTE3,night,7.3,0.71,107.0,13.0,19.0,3.4,4.0,7.2,C0,Mixto,Partículas
2023-07-20 22:00:00,SURESTE3,night,9.4,0.78,120.0,12.0,16.0,3.4,6.1,13.0,C0,Mixto,Partículas
2023-07-20 23:00:00,SURESTE3,night,6.7,0.64,77.0,12.0,16.0,3.3,3.5,9.0,C0,Mixto,Partículas
2023-07-21 00:00:00,SURESTE3,night,5.7,0.66,58.0,6.0,16.0,3.2,2.7,11.8,C0,Mixto,Mixto
2023-07-21 01:00:00,SURESTE3,night,13.2,0.67,63.0,11.0,9.0,3.6,9.7,24.3,C0,Mixto,Mixto
2023-07-21 02:00:00,SURESTE3,night,13.6,0.71,55.0,15.0,10.0,4.0,9.8,32.5,C1,Tráfico alto,Mixto
2023-07-21 03:00:00,SURESTE3,night,7.9,0.72,64.0,11.0,11.0,2.9,5.1,5.5,C0,Mixto,Mixto
2023-07-21 04:00:00,SURESTE3,night,6.5,0.69,45.0,15.0,12.0,2.7,3.8,4.9,C0,Mixto,Mixto
2023-07-21 05:00:00,SURESTE3,night,8.6,0.7,50.0,11.0,10.0,3.4,5.3,3.9,C0,Mixto,Mixto
2023-07-21 20:00:00,SURESTE3,night,8.330769257534303,0.7407692799330153,47.69230301447089,12.230771225319,29.30769282732854,4.353846181955612,4.099999983200967,8.515383826186365,C0,Mixto,Ozono fotoquímico
2023-07-21 21:00:00,SURESTE3,night,8.263829965380783,0.7419148911429865,47.80851027538532,12.36170180292221,29.40425506863262,4.340425567894865,4.048936305678348,8.291489947376164,C0,Mixto,Ozono fotoquímico
2023-07-21 22:00:00,SURESTE3,night,8.224324290955131,0.7424324512325919,47.89189024844098,12.4324332496505,29.45945971267274,4.332432434097258,4.018918879791904,8.162161727744708,C0,Mixto,Ozono fotoquímico
2023-07-21 23:00:00,SURESTE3,night,8.198130920081224,0.7427103046283959,47.95326850107895,12.47663641581981,29.49532727696792,4.327102831304937,3.999065461589622,8.077569904119214,C0,Mixto,Ozono fotoquímico
2023-07-24 00:00:00,SURESTE3,night,6.6,0.7433259864342491,40.0,4.75000504506401,20.0,3.1,3.5,3.3,C0,Mixto,Mixto
2023-07-24 01:00:00,SURESTE3,night,5.6,0.7433262463550547,45.0,5.0,18.0,2.6,3.2,3.9,C0,Mixto,Mixto
2023-07-24 02:00:00,SURESTE3,night,8.9,0.7433264928612378,33.0,5.0,16.0,2.7,6.4,12.0,C0,Mixto,Mixto
2023-07-24 03:00:00,SURESTE3,night,4.6,0.7433267271202889,35.0,5.0,20.0,2.6,2.1,6.6,C0,Mixto,Mixto
2023-07-24 04:00:00,SURESTE3,night,3.8,0.7433269487920361,31.0,2.0,21.0,2.5,1.4,3.5,C0,Mixto,Mixto
2023-07-24 05:00:00,SURESTE3,night,4.1,0.7433271597343702,28.0,3.0,20.0,2.5,1.7,3.2,C0,Mixto,Mixto
2023-07-24 20:00:00,SURESTE3,night,10.7,0.743329382460317,42.0,4.874864135012999,23.0,4.0,6.8,4.2,C0,Mixto,Mixto
2023-07-24 21:00:00,SURESTE3,night,11.9,0.7433294858287126,36.0,3.727224469083017,19.0,4.0,8.0,3.8,C0,Mixto,Mixto
2023-07-24 22:00:00,SURESTE3,night,10.9,0.74332958517559,41.0,2.0,15.0,3.4,7.7,3.4,C0,Mixto,Mixto
2023-07-24 23:00:00,SURESTE3,night,8.9,0.7433296808243315,40.0,5.0,20.0,3.2,5.7,3.3,C0,Mixto,Mixto
2023-07-25 00:00:00,SURESTE3,night,7.6,0.7433297726364493,32.0,7.0,20.0,3.0,4.7,3.1,C0,Mixto,Mixto
2023-07-25 01:00:00,SURESTE3,night,6.0,0.7433298609746265,29.0,5.600020216984091,22.0,2.7,3.4,3.1,C0,Mixto,Mixto
2023-07-25 02:00:00,SURESTE3,night,6.5,0.7433299461775628,31.0,6.0,18.0,2.6,4.0,3.1,C0,Mixto,Mixto
2023-07-25 03:00:00,SURESTE3,night,9.2,0.7433300282892674,25.0,2.0,14.0,3.0,6.3,3.2,C0,Mixto,Mixto
2023-07-25 04:00:00,SURESTE3,night,10.6,0.7433301074553444,36.0,4.0,11.0,2.9,7.8,3.4,C0,Mixto,Mixto
2023-07-25 05:00:00,SURESTE3,night,8.3,0.7433301837459669,33.0,6.0,13.0,2.7,5.8,3.3,C0,Mixto,Mixto
2023-07-25 20:00:00,SURESTE3,night,11.3,0.7433310660259289,50.0,6.0,35.0,3.8,7.7,3.1,C0,Mixto,Mixto
2023-07-25 21:00:00,SURESTE3,night,12.5,0.7433311111029438,44.0,2.0,28.0,4.0,8.7,3.0,C0,Mixto,Mixto
2023-07-25 22:00:00,SURESTE3,night,5.9,0.7433311548063426,65.0,9.0,24.0,3.3,2.8,3.0,C0,Mixto,Mixto
2023-07-25 23:00:00,SURESTE3,night,5.9,0.7433311973567132,75.0,12.0,27.0,3.2,2.8,3.1,C0,Mixto,Ozono fotoquímico
2023-07-26 00:00:00,SURESTE3,night,5.8,0.7433312386733187,55.0,11.0,31.0,3.3,2.6,2.9,C0,Mixto,Ozono fotoquímico
2023-07-26 01:00:00,SURESTE3,night,4.3,0.7433312787198673,46.0,2.0,32.0,2.6,1.8,3.0,C0,Mixto,Ozono fotoquímico
2023-07-26 02:00:00,SURESTE3,night,4.1,0.7433313175916729,42.0,4.0,31.0,2.6,1.6,2.9,C0,Mixto,Ozono fotoquímico
2023-07-26 03:00:00,SURESTE3,night,4.0,0.7433313556438409,36.0,8.0,27.0,2.5,1.7,3.0,C0,Mixto,Ozono fotoquímico
2023-07-26 04:00:00,SURESTE3,night,4.2,0.7433313922071915,40.0,10.0,25.0,2.5,1.8,3.1,C0,Mixto,Mixto
2023-07-26 05:00:00,SURESTE3,night,7.7,0.743331428024209,37.0,10.0,19.0,2.7,5.1,3.4,C0,Mixto,Mixto
2023-07-26 20:00:00,SURESTE3,night,14.7,0.7433318645539148,82.0,18.0,24.0,4.7,10.2,3.0,C0,Mixto,Partículas
2023-07-26 21:00:00,SURESTE3,night,15.8,0.7433318880924772,88.0,18.0,21.0,4.3,11.7,5.0,C0,Mixto,Partículas
2023-07-26 22:00:00,SURESTE3,night,8.8,0.7433319110113107,111.0,13.0,22.0,3.2,5.7,4.0,C0,Mixto,Partículas
2023-07-26 23:00:00,SURESTE3,night,6.8,0.7433319335816331,93.0,21.0,23.0,2.9,3.9,3.8,C0,Mixto,Partículas
2023-07-27 00:00:00,SURESTE3,night,6.1,0.7433319555114194,84.0,20.0,21.0,2.9,3.3,4.8,C0,Mixto,Partículas
2023-07-27 01:00:00,SURESTE3,night,5.9,0.7433319769569157,75.0,24.0,17.0,2.820000867292082,3.1,9.2,C0,Mixto,Partículas
2023-07-27 02:00:00,SURESTE3,night,4.1,0.7433319979312214,78.0,23.0,17.0,2.7,1.6,3.6,C0,Mixto,Partículas
2023-07-27 03:00:00,SURESTE3,night,3.8,0.74333201831813,80.0,17.0,17.0,2.6,1.4,3.3,C0,Mixto,Partículas
2023-07-27 04:00:00,SURESTE3,night,3.8,0.7433320383951961,72.0,18.0,17.0,2.5,1.4,3.2,C0,Mixto,Partículas
2023-07-27 05:00:00,SURESTE3,night,4.2,0.7433320578917241,75.0,22.0,17.0,2.6,1.7,3.3,C0,Mixto,Partículas
2023-07-27 20:00:00,SURESTE3,night,18.6,0.9697087397980624,74.0,22.0,26.0,8.7,10.1,10.7,C1,Tráfico alto,Partículas
2023-07-27 21:00:00,SURESTE3,night,9.2,0.9697066032876902,202.0,18.0,28.0,3.7,5.6,15.0,C0,Mixto,Ozono fotoquímico
2023-07-27 22:00:00,SURESTE3,night,6.8,0.9697044352738743,111.0,12.0,34.0,3.4,3.6,5.5,C0,Mixto,Ozono fotoquímico
2023-07-27 23:00:00,SURESTE3,night,6.3,0.9697022350316592,62.0,7.0,35.0,3.1,3.3,3.0,C0,Mixto,Ozono fotoquímico
2023-07-28 00:00:00,SURESTE3,night,5.4,0.9697000018682981,48.0,7.49997626498947,39.0,2.8,2.8,3.0,C0,Mixto,Ozono fotoquímico
2023-07-28 01:00:00,SURESTE3,night,7.3,0.969697735103727,36.0,4.249992818666343,40.0,3.0,4.4,3.0,C0,Mixto,Ozono fotoquímico
2023-07-28 02:00:00,SURESTE3,night,9.1,0.969695433578277,30.0,4.0,35.0,3.4,5.9,3.0,C0,Mixto,Ozono fotoquímico
2023-07-28 03:00:00,SURESTE3,night,9.4,0.9696930968763033,38.0,2.0,32.0,3.6,5.9,3.0,C0,Mixto,Ozono fotoquímico
2023-07-28 04:00:00,SURESTE3,night,11.1,0.9696907239160685,36.0,11.0,27.0,3.5,7.8,4.4,C0,Mixto,Mixto
2023-07-28 05:00:00,SURESTE3,night,15.2,0.9696883140571585,39.0,7.0,22.0,3.6,11.7,5.5,C0,Mixto,Mixto
2023-07-28 20:00:00,SURESTE3,night,8.0,0.9696470617320475,62.0,5.0,32.0,3.8,4.3,3.1,C0,Mixto,Ozono fotoquímico
2023-07-28 21:00:00,SURESTE3,night,7.8,0.9696439200479468,57.0,7.0,32.0,3.6,4.3,3.2,C0,Mixto,Ozono fotoquímico
2023-07-28 22:00:00,SURESTE3,night,8.3,0.9696407216093109,53.0,10.0,29.0,3.4,4.9,3.1,C0,Mixto,Ozono fotoquímico
2023-07-28 23:00:00,SURESTE3,night,8.4,0.9696374654101261,42.0,7.0,29.0,3.3,5.1,3.1,C0,Mixto,Ozono fotoquímico
2023-07-31 00:00:00,SURESTE3,night,5.6,0.9693478452924278,37.0,3.0,21.0,3.2,2.5,3.6,C0,Mixto,Mixto
2023-07-31 01:00:00,SURESTE3,night,7.0,0.9693370373934543,33.0,2.0,18.0,2.8,4.3,12.0,C0,Mixto,Mixto
2023-07-31 02:00:00,SURESTE3,night,8.0,0.9693258639711066,32.0,4.0,16.0,2.7,5.4,13.2,C0,Mixto,Mixto
2023-07-31 03:00:00,SURESTE3,night,6.7,0.9693143083487755,33.0,5.0,14.0,2.6,4.2,7.6,C0,Mixto,Mixto
2023-07-31 04:00:00,SURESTE3,night,4.5,0.9693023494435751,28.0,4.0,16.0,2.6,2.1,5.7,C0,Mixto,Mixto
2023-07-31 05:00:00,SURESTE3,night,5.1,0.969289966647866,27.0,5.0,16.0,2.759996538298823,2.6,3.7,C0,Mixto,Mixto
2023-07-31 20:00:00,SURESTE3,night,15.5,0.9690323207223346,45.0,2.0,20.0,5.2,10.4,4.6,C0,Mixto,Mixto
2023-07-31 21:00:00,SURESTE3,night,7.6,0.9690083312217422,44.0,7.249886170055895,21.0,3.7,4.0,3.6,C0,Mixto,Mixto
2023-07-31 22:00:00,SURESTE3,night,5.8,0.9689831224478279,79.0,6.181821461334994,18.0,3.6,2.3,3.3,C0,Mixto,Partículas
2023-07-31 23:00:00,SURESTE3,night,5.6,0.9689565974287906,55.0,3.0,15.0,3.4,2.4,3.3,C0,Mixto,Mixto
2023-08-01 00:00:00,SURESTE3,night,9.260013416587679,0.9689286535846737,49.59993505111103,4.399993016552251,11.39999201342448,4.660005822102899,4.740007461375186,9.020035138558656,C0,Mixto,Mixto
2023-08-01 01:00:00,SURESTE3,night,12.4,0.9688991767775028,39.0,4.0,9.0,5.9,6.6,15.8,C0,Mixto,Mixto
2023-08-01 02:00:00,SURESTE3,night,10.3,0.9688680244214529,60.0,8.0,9.0,4.7,5.7,6.9,C0,Mixto,Mixto
2023-08-01 03:00:00,SURESTE3,night,13.1,0.9688350604323858,38.0,4.0,8.0,6.0,7.3,14.8,C0,Mixto,Mixto
2023-08-01 04:00:00,SURESTE3,night,5.9,0.9688001165469483,35.0,7.0,12.0,3.6,2.5,5.8,C0,Mixto,Mixto
2023-08-01 05:00:00,SURESTE3,night,4.5,0.9687630111635286,32.0,6.0,11.0,2.8,1.8,3.6,C0,Mixto,Mixto
2023-08-01 20:00:00,SURESTE3,night,10.0,0.9676931145502188,44.0,4.636349967312246,22.0,4.1,6.0,8.3,C0,Mixto,Mixto
2023-08-01 21:00:00,SURESTE3,night,7.5,0.9675519714473368,68.0,3.500001550799998,18.0,4.1,3.5,4.5,C0,Mixto,Mixto
2023-08-01 22:00:00,SURESTE3,night,6.0,0.9673924355315139,59.0,3.31579842766737,17.0,3.6,2.5,3.4,C0,Mixto,Mixto
2023-08-01 23:00:00,SURESTE3,night,5.4,0.9672106798978418,45.0,3.0,17.0,3.3,2.2,3.3,C0,Mixto,Mixto
2023-08-02 00:00:00,SURESTE3,night,4.6,0.9670017074964532,32.0,3.545460130146731,18.0,2.9,1.8,3.7,C0,Mixto,Mixto
2023-08-02 01:00:00,SURESTE3,night,7.9,0.9667589136004039,33.0,3.750000974687986,15.0,2.9,5.1,20.0,C0,Mixto,Mixto
2023-08-02 02:00:00,SURESTE3,night,6.9,0.9664733460491718,35.0,3.0,14.0,2.6,4.4,20.2,C0,Mixto,Mixto
2023-08-02 03:00:00,SURESTE3,night,3.6,0.9661326116761441,31.0,6.0,15.0,2.6,1.1,4.2,C0,Mixto,Mixto
2023-08-02 04:00:00,SURESTE3,night,5.3,0.965719123743421,37.0,2.0,13.0,2.700001581884854,2.9,4.0,C0,Mixto,Mixto
2023-08-02 05:00:00,SURESTE3,night,9.0,0.9652067278685729,23.0,5.0,10.0,2.8,6.3,5.8,C0,Mixto,Mixto
2023-08-02 20:00:00,SURESTE3,night,8.2,0.88,240.0,14.0,24.0,4.5,3.8,3.4,C0,Mixto,Partículas
2023-08-02 21:00:00,SURESTE3,night,7.5,0.89,151.0,4.0,23.0,3.9,3.7,3.3,C0,Mixto,Partículas
2023-08-02 22:00:00,SURESTE3,night,6.5,0.86,43.0,3.0,21.0,3.6,3.1,3.3,C0,Mixto,Mixto
2023-08-02 23:00:00,SURESTE3,night,5.7,0.84,43.0,2.79998066108555,23.0,3.2,2.6,3.3,C0,Mixto,Mixto
2023-08-03 00:00:00,SURESTE3,night,4.5,0.82,41.0,2.0,23.0,2.9,1.7,3.1,C0,Mixto,Mixto
2023-08-03 01:00:00,SURESTE3,night,4.0,0.8,26.0,3.000000047351576,23.0,2.7,1.4,3.2,C0,Mixto,Mixto
2023-08-03 02:00:00,SURESTE3,night,3.9,0.77,26.0,3.818186496337749,21.0,2.6,1.5,3.2,C0,Mixto,Mixto
2023-08-03 03:00:00,SURESTE3,night,3.8,0.75,30.0,5.0,19.0,2.6,1.4,3.2,C0,Mixto,Mixto
2023-08-03 04:00:00,SURESTE3,night,3.7,0.74,30.0,3.799998757242785,18.0,2.5,1.3,3.2,C0,Mixto,Mixto
2023-08-03 05:00:00,SURESTE3,night,4.0,0.74,26.0,3.0,17.0,2.6,1.5,3.2,C0,Mixto,Mixto
2023-08-03 20:00:00,SURESTE3,night,10.3,0.77,102.0,5.0,26.0,4.7,5.8,7.6,C0,Mixto,Partículas
2023-08-03 21:00:00,SURESTE3,night,7.4,0.76,114.0,9.0,23.0,3.3,4.3,8.2,C0,Mixto,Partículas
2023-08-03 22:00:00,SURESTE3,night,6.5,0.76,85.0,7.0,24.0,3.3,3.3,6.0,C0,Mixto,Partículas
2023-08-03 23:00:00,SURESTE3,night,5.6,0.75,55.0,7.0,25.0,3.1,2.6,3.8,C0,Mixto,Mixto
2023-08-04 00:00:00,SURESTE3,night,5.3,0.74,39.0,5.0,25.0,3.0,2.4,3.6,C0,Mixto,Mixto
2023-08-04 01:00:00,SURESTE3,night,4.2,0.74,37.0,7.0,25.0,2.7,1.6,3.6,C0,Mixto,Mixto
2023-08-04 02:00:00,SURESTE3,night,4.0,0.72,38.0,9.0,24.0,2.6,1.5,3.6,C0,Mixto,Mixto
2023-08-04 03:00:00,SURESTE3,night,3.9,0.72,39.0,10.0,22.0,2.6,1.4,3.4,C0,Mixto,Mixto
2023-08-04 04:00:00,SURESTE3,night,4.1,0.7,37.0,7.0,20.0,2.5,1.7,3.3,C0,Mixto,Mixto
2023-08-04 05:00:00,SURESTE3,night,4.2,0.69,31.0,11.0,20.0,2.5,1.8,3.3,C0,Mixto,Mixto
2023-08-04 20:00:00,SURESTE3,night,9.5,0.74,61.0,8.0,27.0,4.2,5.4,3.4,C0,Mixto,Ozono fotoquímico
2023-08-04 21:00:00,SURESTE3,night,12.3,0.74,57.0,3.0,24.0,4.7,7.7,3.5,C0,Mixto,Mixto
2023-08-04 22:00:00,SURESTE3,night,13.0,0.79,56.0,6.0,20.0,4.4,8.8,3.5,C0,Mixto,Mixto
2023-08-04 23:00:00,SURESTE3,night,8.6,0.8,59.0,6.0,22.0,3.5,5.2,3.5,C0,Mixto,Mixto
2023-08-07 00:00:00,SURESTE3,night,8.1,0.75,57.0,4.0,17.0,3.1,5.1,7.8,C0,Mixto,Mixto
2023-08-07 01:00:00,SURESTE3,night,8.0,0.73,57.0,10.0,18.0,3.6,4.6,6.0,C0,Mixto,Mixto
2023-08-07 02:00:00,SURESTE3,night,5.5,0.73,52.0,5.0,20.0,3.0,2.6,3.9,C0,Mixto,Mixto
2023-08-07 03:00:00,SURESTE3,night,4.3,0.72,55.0,10.0,19.0,2.7,1.7,3.7,C0,Mixto,Mixto
2023-08-07 04:00:00,SURESTE3,night,4.3,0.71,46.0,9.0,18.0,2.7,1.7,3.4,C0,Mixto,Mixto
2023-08-07 05:00:00,SURESTE3,night,6.4,0.71,46.0,12.0,16.0,3.4,3.1,3.4,C0,Mixto,Mixto
2023-08-07 20:00:00,SURESTE3,night,17.1,0.77,134.0,25.0,22.0,8.2,9.0,7.2,C1,Tráfico alto,Partículas
2023-08-07 21:00:00,SURESTE3,night,7.5,0.74,350.0,16.0,20.0,3.4,4.2,9.8,C0,Mixto,Partículas
2023-08-07 22:00:00,SURESTE3,night,7.6,0.73,133.0,12.0,19.0,3.3,4.4,10.9,C0,Mixto,Partículas
2023-08-07 23:00:00,SURESTE3,night,5.9,0.73,92.0,9.0,18.0,3.1,2.9,5.8,C0,Mixto,Partículas
2023-08-08 00:00:00,SURESTE3,night,4.8,0.71,60.0,3.0,19.0,3.0,1.9,4.0,C0,Mixto,Mixto
2023-08-08 01:00:00,SURESTE3,night,4.3,0.7,48.0,6.0,18.0,2.8,1.6,3.8,C0,Mixto,Mixto
2023-08-08 02:00:00,SURESTE3,night,3.9,0.69,41.0,6.0,17.0,2.6,1.4,3.7,C0,Mixto,Mixto
2023-08-08 03:00:00,SURESTE3,night,3.7,0.72,39.0,10.0,16.0,2.5,1.3,3.7,C0,Mixto,Mixto
2023-08-08 04:00:00,SURESTE3,night,3.7,0.69,38.0,7.0,16.0,2.6,1.3,3.8,C0,Mixto,Mixto
2023-08-08 05:00:00,SURESTE3,night,3.9,0.68,34.0,6.0,15.0,2.6,1.5,3.8,C0,Mixto,Mixto
2023-08-08 20:00:00,SURESTE3,night,9.5,0.77,46.0,5.0,24.0,3.8,5.7,11.0,C0,Mixto,Mixto
2023-08-08 21:00:00,SURESTE3,night,7.7,0.74,136.0,2.0,20.0,3.6,4.3,8.2,C0,Mixto,Partículas
2023-08-08 22:00:00,SURESTE3,night,6.9,0.72,89.0,4.0,20.0,3.2,3.8,6.8,C0,Mixto,Partículas
2023-08-08 23:00:00,SURESTE3,night,5.7,0.72,62.0,8.0,23.0,3.2,2.6,4.2,C0,Mixto,Mixto
2023-08-09 00:00:00,SURESTE3,night,4.4,0.7,68.0,7.0,23.0,2.8,1.7,3.9,C0,Mixto,Mixto
2023-08-09 01:00:00,SURESTE3,night,4.2,0.71,42.0,4.0,22.0,2.6,1.7,3.7,C0,Mixto,Mixto
2023-08-09 02:00:00,SURESTE3,night,3.9,0.7,42.0,5.0,20.0,2.6,1.5,3.6,C0,Mixto,Mixto
2023-08-09 03:00:00,SURESTE3,night,3.8,0.7,37.0,6.399918170956421,20.0,2.560001876261889,1.3,3.4,C0,Mixto,Mixto
2023-08-09 04:00:00,SURESTE3,night,3.8,0.7,32.0,9.0,19.0,2.5,1.4,3.4,C0,Mixto,Mixto
2023-08-09 05:00:00,SURESTE3,night,4.3,0.69,36.0,9.0,19.0,2.6,1.9,3.8,C0,Mixto,Mixto
2023-08-09 20:00:00,SURESTE3,night,29.2,0.94,160.0,21.0,17.0,5.1,24.2,10.6,C1,Tráfico alto,Tráfico alto
2023-08-09 21:00:00,SURESTE3,night,10.3,0.89,192.0,18.0,19.0,3.4,7.0,17.6,C0,Mixto,Partículas
2023-08-09 22:00:00,SURESTE3,night,6.7,0.81,152.0,9.0,20.0,3.3,3.5,6.9,C0,Mixto,Partículas
2023-08-09 23:00:00,SURESTE3,night,5.2,0.74,83.0,5.0,24.0,3.2,2.1,4.3,C0,Mixto,Partículas
2023-08-10 00:00:00,SURESTE3,night,4.7,0.7,83.0,6.0,23.0,2.9,1.9,3.8,C0,Mixto,Partículas
2023-08-10 01:00:00,SURESTE3,night,4.8,0.7,52.0,6.0,22.0,2.7,2.2,3.7,C0,Mixto,Mixto
2023-08-10 02:00:00,SURESTE3,night,4.1,0.68,44.0,7.0,21.0,2.5,1.7,3.6,C0,Mixto,Mixto
2023-08-10 03:00:00,SURESTE3,night,6.9,0.69,46.0,2.0,17.0,2.6,4.5,4.2,C0,Mixto,Mixto
2023-08-10 04:00:00,SURESTE3,night,12.2,0.66,49.0,5.0,11.0,2.8,9.5,6.0,C0,Mixto,Mixto
2023-08-10 05:00:00,SURESTE3,night,8.1,0.66,48.0,8.0,15.0,2.7,5.6,5.1,C0,Mixto,Mixto
2023-08-10 20:00:00,SURESTE3,night,17.4,0.82,63.0,13.0,25.0,4.2,13.3,5.5,C0,Mixto,Mixto
2023-08-10 21:00:00,SURESTE3,night,7.8,0.79,130.0,16.0,21.0,3.5,4.4,8.2,C0,Mixto,Partículas
2023-08-10 22:00:00,SURESTE3,night,7.1,0.75,111.0,17.0,20.0,3.3,3.9,8.0,C0,Mixto,Partículas
2023-08-10 23:00:00,SURESTE3,night,9.6,0.74,67.0,4.0,18.0,3.2,6.5,13.1,C0,Mixto,Mixto
2023-08-11 00:00:00,SURESTE3,night,9.8,0.72,57.0,14.0,17.0,2.8,7.1,7.8,C0,Mixto,Mixto
2023-08-11 01:00:00,SURESTE3,night,8.7,0.71,59.0,14.0,19.0,2.6,6.2,6.3,C0,Mixto,Mixto
2023-08-11 02:00:00,SURESTE3,night,4.9,0.69,59.0,15.9588098388164,25.0,2.6,2.4,4.7,C0,Mixto,Mixto
2023-08-11 03:00:00,SURESTE3,night,3.9,0.69,53.0,19.0,27.0,2.574568639295484,1.4,3.5,C0,Mixto,Ozono fotoquímico
2023-08-11 04:00:00,SURESTE3,night,4.3,0.66,50.0,21.0,26.0,2.549572075477971,1.8,3.3,C0,Mixto,Ozono fotoquímico
2023-08-11 05:00:00,SURESTE3,night,4.1,0.68,57.0,21.0,25.0,2.5,1.7,3.2,C0,Mixto,Mixto
2023-08-11 20:00:00,SURESTE3,night,8.4,0.74,111.0,14.0,25.0,3.7,4.8,7.6,C0,Mixto,Partículas
2023-08-11 21:00:00,SURESTE3,night,6.8,0.73,159.0,18.0,24.0,3.5,3.4,6.1,C0,Mixto,Partículas
2023-08-11 22:00:00,SURESTE3,night,7.4,0.71,84.0,13.0,22.0,3.6,3.9,4.5,C0,Mixto,Partículas
2023-08-11 23:00:00,SURESTE3,night,7.3,0.72,61.0,8.0,21.0,3.5,4.0,5.4,C0,Mixto,Mixto
2023-08-14 00:00:00,SURESTE3,night,5.4,0.69,39.0,5.49997089650066,19.0,3.2,2.3,4.3,C0,Mixto,Mixto
